SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
540008,BSLSENETFG  ,B ,Q,493.57,493.57,462.00,482.00,482.00,483.89,12,38,18375.00,
540023,COLORCHIPS  ,X ,Q,9.30,9.30,9.30,9.30,9.30,9.30,2,20,186.00,
540025,ADVENZYMES  ,A ,Q,364.00,377.35,356.70,370.10,370.10,364.00,1707,56830,21066242.00,
540027,PTIL        ,B ,Q,350.20,354.95,330.00,339.75,342.40,343.05,24,1336,453230.00,
540047,DBL         ,A ,Q,507.70,519.00,482.35,491.05,491.05,502.35,1551,30907,15621808.00,
540048,SPAL        ,B ,Q,150.70,152.00,133.00,149.10,149.20,152.90,108,3616,540424.00,
540061,BIGBLOC     ,B ,Q,123.00,125.00,121.00,121.05,121.50,119.35,113,4397,540292.00,
540064,FRETAIL     ,A ,Q,80.50,80.50,78.15,80.50,80.50,73.20,9316,1254179,100300093.00,
540065,RBLBANK     ,A ,Q,251.20,251.20,243.60,246.10,246.10,247.25,3567,462301,114522283.00,
540073,BLS         ,B ,Q,104.75,110.00,103.80,104.20,104.70,105.60,376,9971,1067437.00,
540078,MITSU       ,T ,Q,109.10,112.00,109.10,112.00,112.00,114.80,18,11395,1264702.00,
540080,NARAYANI    ,B ,Q,18.80,18.80,17.20,18.45,18.50,17.95,8,651,12194.00,
540081,GOVNOW      ,B ,Q,1.21,1.21,1.21,1.21,1.21,1.27,3,103,124.00,
540083,TVVISION    ,B ,Q,1.90,1.90,1.90,1.90,1.90,1.93,1,500,950.00,
540108,TIAANC      ,X ,Q,40.10,43.90,39.30,41.05,41.05,40.55,151,84225,3480041.00,
540115,LTTS        ,A ,Q,2724.00,2724.00,2653.75,2666.65,2666.65,2700.85,1246,11488,30931708.00,
540124,GNA         ,B ,Q,361.20,376.50,361.20,365.00,365.50,362.45,481,11529,4274131.00,
540133,ICICIPRULI  ,A ,Q,480.00,485.00,473.55,476.55,476.15,476.55,2763,228685,109545620.00,
540134,IISL        ,XT,Q,5.06,5.06,4.66,4.81,5.05,4.89,20,7853,37978.00,
540135,ARCFIN      ,X ,Q,5.08,5.08,5.08,5.08,5.08,5.18,8,616,3129.00,
540136,HPL         ,B ,Q,39.40,39.70,38.50,38.60,38.50,38.75,157,8064,315289.00,
540143,SAGARSOFT   ,X ,Q,81.95,83.90,78.25,78.60,78.60,80.05,94,3930,311282.00,
540144,DRA         ,M ,Q,10.60,10.60,9.56,9.89,9.89,10.00,4,10000,99050.00,
540145,VALIANTORG  ,B ,Q,1394.25,1407.95,1366.00,1377.00,1378.95,1388.75,361,1464,2012595.00,
540146,ACML        ,M ,Q,19.90,19.90,15.10,18.10,17.55,18.80,21,24000,438350.00,
540147,SHASHIJIT   ,T ,Q,25.30,27.40,25.10,27.40,27.40,26.35,15,4814,125757.00,
540151,DIKSAT      ,M ,Q,104.00,104.00,104.00,104.00,104.00,109.90,1,1500,156000.00,
540153,ENDURANCE   ,A ,Q,1473.65,1476.35,1456.00,1469.50,1469.50,1472.00,695,6536,9570114.00,
540154,IDFSENSEXE  ,B ,Q,535.80,539.95,535.80,535.80,535.80,535.80,4,746,401538.00,
540159,PURPLE      ,XT,Q,37.10,41.00,37.10,39.95,40.90,39.05,549,15554,601100.00,
540173,PNBHOUSING  ,A ,Q,356.30,357.40,351.00,352.50,352.50,356.20,755,16330,5780025.00,
540174,SOUTHERNIN  ,XT,Q,22.75,22.75,22.75,22.75,22.75,21.70,16,1060,24115.00,
540175,REGENCY     ,X ,Q,14.85,14.85,14.10,14.10,14.10,14.50,19,2017,28631.00,
540180,VBL         ,A ,Q,897.25,902.80,882.75,895.20,894.30,886.80,467,6291,5603354.00,
540192,LKPSEC      ,X ,Q,7.39,7.39,6.57,6.70,6.80,6.72,58,40015,275900.00,
540198,OSIAJEE     ,X ,Q,25.95,27.00,23.55,24.50,24.50,24.75,189,110273,2701364.00,
540203,SFL         ,A ,Q,2099.90,2099.90,2052.65,2072.20,2070.00,2058.90,796,1149,2378077.00,
540205,AVL         ,B ,Q,108.95,108.95,108.95,108.95,108.95,103.80,3,500,54475.00,
540210,TMRVL       ,B ,Q,12.45,12.46,12.02,12.20,12.20,12.35,310,14365,176741.00,
540212,TCIEXP      ,A ,Q,967.45,985.00,940.80,968.80,945.60,963.70,451,2263,2184930.00,
540222,LAURUSLABS  ,A ,Q,364.60,365.00,358.15,361.05,361.05,356.95,3487,184154,66684766.00,
540243,NEWLIGHT    ,XT,Q,23.30,23.30,23.30,23.30,23.30,23.40,1,10,233.00,
540253,SNTCL       ,XT,Q,2.35,2.35,2.35,2.35,2.35,2.47,3,125,293.00,
540254,MTPL        ,XT,Q,3.96,3.96,3.96,3.96,3.96,3.78,10,9602,38023.00,
540259,SHANGAR     ,X ,Q,17.50,17.85,15.85,16.45,16.60,16.65,33,1909,31327.00,
540266,GLCL        ,XT,Q,12.45,12.45,12.45,12.45,12.45,13.10,1,1,12.00,
540268,DHANVARSHA  ,X ,Q,419.90,440.00,414.00,431.15,429.00,409.70,228,21426,9237733.00,
540293,PRICOLLTD   ,A ,Q,58.50,60.90,56.80,57.40,57.40,58.45,930,157128,9271866.00,
540311,JITFINFRA   ,T ,Q,8.45,9.29,8.45,9.00,9.00,8.89,17,1513,13897.00,
540358,RMC         ,M ,Q,14.85,16.85,14.85,16.85,16.85,17.10,3,6000,93400.00,
540359,PARMAX      ,X ,Q,28.00,31.95,28.00,31.95,31.95,30.95,4,231,6985.00,
540360,LLFICL      ,X ,Q,62.00,62.90,58.25,59.40,59.40,57.30,39,10774,634523.00,
540361,DANUBE      ,XT,Q,23.50,24.35,22.90,24.35,24.35,23.20,46,20957,500177.00,
540366,RADIOCITY   ,B ,Q,23.85,23.85,23.40,23.55,23.45,23.45,31,4347,101944.00,
540376,DMART       ,A ,Q,2990.00,3005.00,2902.00,2923.45,2923.45,2984.10,1650,14711,43444398.00,
540385,KDLL        ,XT,Q,9.24,9.70,9.24,9.70,9.70,9.24,32,18337,177799.00,
540386,ONTIC       ,XT,Q,4.98,4.98,4.52,4.52,4.52,4.75,4,1610,7327.00,
540393,SMLT        ,M ,Q,31.00,31.00,31.00,31.00,31.00,31.50,1,2000,62000.00,
540395,CHEMCRUX    ,M ,Q,221.00,221.00,221.00,221.00,221.00,229.00,4,2000,442000.00,
540401,MAXIMUS     ,B ,Q,124.00,130.00,118.10,128.30,130.00,123.00,7,94,11796.00,
540403,CLEDUCATE   ,B ,Q,69.20,71.40,68.00,68.45,68.45,69.95,44,1561,107043.00,
540404,PRIMEFRESH  ,M ,Q,119.80,126.00,116.70,126.00,126.00,119.80,5,5000,602200.00,
540405,OCEANIC     ,T ,Q,49.60,52.05,49.60,49.60,49.60,49.60,8,118,5980.00,
540425,SHANKARA    ,A ,Q,387.00,391.95,372.10,373.80,373.80,386.50,489,7907,3016968.00,
540481,CLFL        ,X ,Q,12.84,12.84,12.84,12.84,12.84,13.10,3,1002,12865.00,
540492,STARLENT    ,M ,Q,36.25,36.25,36.25,36.25,36.25,36.10,1,5000,181250.00,
540497,SCHAND      ,B ,Q,65.00,65.80,63.65,64.70,65.10,65.25,1131,114004,7418279.00,
540519,MEERA       ,M ,Q,81.00,81.00,80.00,80.00,80.00,81.00,5,10800,868800.00,
540526,IRBINVIT    ,IF,Q,49.50,49.50,48.65,48.65,48.65,49.26,23,57500,2814575.00,
540530,HUDCO       ,A ,Q,44.70,44.70,42.80,43.10,42.80,43.75,907,191120,8309534.00,
540544,PSPPROJECT  ,A ,Q,505.90,505.90,474.25,475.85,475.00,501.90,1138,51186,24946820.00,
540545,BGJL        ,B ,Q,72.55,72.55,69.20,70.05,70.05,69.10,2334,564594,39458459.00,
540552,AXISAEGPG   ,B ,Q,13.75,14.15,13.75,13.75,13.75,13.75,7,17,234.00,
540565,INDIGRID    ,IF,Q,135.85,136.65,134.95,136.10,136.10,136.45,16,27216,3688720.00,
540570,VARIMAN     ,X ,Q,15.30,15.30,14.80,14.80,14.80,14.80,5,1257,18608.00,
540575,STARCEMENT  ,A ,Q,99.90,99.90,95.00,96.50,96.95,101.95,677,50455,4880499.00,
540590,RIDDHICORP  ,T ,Q,166.35,166.35,166.35,166.35,166.35,166.35,1,1,166.00,
540595,TEJASNET    ,A ,Q,180.75,181.00,170.25,171.50,171.50,176.40,1451,89690,15742560.00,
540596,ERIS        ,A ,Q,590.85,591.05,582.80,584.75,584.00,590.85,323,3822,2243514.00,
540602,GTPL        ,B ,Q,130.45,134.25,129.35,132.00,133.30,128.80,177,5055,668189.00,
540611,AUBANK      ,A ,Q,1040.00,1081.00,1039.20,1062.35,1063.75,1031.25,2177,43503,46308711.00,
540612,ICICILOVOL  ,B ,Q,118.40,120.99,118.40,119.46,119.10,119.69,60,628,75567.00,
540614,GGENG       ,B ,Q,115.25,123.00,114.30,122.25,123.00,114.90,391,127737,15120813.00,
540615,7NR         ,B ,Q,6.35,6.99,6.34,6.79,6.50,6.67,87,13852,91450.00,
540621,BHAGYAPROP  ,B ,Q,26.35,27.55,26.00,27.15,27.15,25.25,84,5113,137464.00,
540642,SALASAR     ,B ,Q,322.55,372.90,318.00,350.25,346.30,323.15,695,12538,4253201.00,
540647,GANGESSEC   ,B ,Q,84.90,84.90,66.95,68.30,68.25,71.05,302,10011,690194.00,
540648,PALASHSEC   ,B ,Q,48.85,49.00,44.60,44.60,44.60,44.60,15,651,31138.00,
540649,AVADHSUGAR  ,B ,Q,193.45,193.45,188.00,188.55,188.10,193.80,157,3208,612931.00,
540650,MAGADHSUGAR ,B ,Q,109.60,110.10,107.00,108.75,107.00,109.00,189,5968,650985.00,
540653,SINTEXPLAST ,B ,Q,3.35,3.36,3.14,3.21,3.21,3.28,516,342959,1113929.00,
540654,GSTL        ,B ,Q,64.80,64.80,58.60,60.50,61.10,60.90,34,3287,199189.00,
540669,UTINEXT50   ,B ,Q,354.00,360.79,347.75,348.97,350.00,352.04,23,200,70124.00,
540673,SIS         ,A ,Q,421.00,426.50,416.00,420.40,422.00,419.45,308,8025,3391415.00,
540678,COCHINSHIP  ,A ,Q,350.00,350.15,340.90,343.30,343.00,347.40,1520,13888,4790042.00,
540679,SMSLIFE     ,B ,Q,562.00,585.10,556.95,575.80,575.80,572.60,28,183,105950.00,
540680,KIOCL       ,B ,Q,135.95,146.00,134.90,140.70,140.70,134.05,532,13099,1867095.00,
540686,SMRUTHIORG  ,X ,Q,480.15,489.00,480.15,480.15,480.15,505.40,133,7485,3599411.00,
540691,ABCAPITAL   ,A ,Q,91.95,92.50,88.45,89.10,89.10,91.95,2416,385208,34758266.00,
540692,APEX        ,A ,Q,278.90,282.90,274.00,276.35,282.90,278.30,420,11172,3094999.00,
540694,ANG         ,M ,Q,77.60,79.95,77.60,79.95,79.95,80.00,2,3200,252080.00,
540697,AMFL        ,X ,Q,2.10,2.13,2.00,2.08,2.09,2.03,85,36146,75314.00,
540699,DIXON       ,A ,Q,17350.00,18249.95,17350.00,17722.20,17858.80,17342.55,5754,13267,237585863.00,
540700,BRNL        ,B ,Q,33.45,33.45,32.75,32.80,32.80,33.10,61,7025,231166.00,
540701,DCAL        ,A ,Q,134.00,134.00,126.45,127.10,127.10,132.80,630,34866,4539266.00,
540702,LASA        ,B ,Q,75.95,76.45,74.50,75.70,75.75,74.75,302,19577,1475620.00,
540703,PROVESTSER  ,X ,Q,9.90,9.90,9.90,9.90,9.90,10.42,2,1002,9919.00,
540704,MATRIMONY   ,B ,Q,861.35,871.00,856.55,860.25,859.85,856.45,70,447,385972.00,
540709,RELHOME     ,B ,Q,2.28,2.28,2.19,2.25,2.25,2.24,577,979027,2179018.00,
540710,CAPACITE    ,B ,Q,192.50,197.15,191.40,192.80,193.85,194.35,136,2205,425839.00,
540716,ICICIGI     ,A ,Q,1473.00,1530.70,1456.00,1517.00,1530.70,1472.90,1458,17577,26131645.00,
540719,SBILIFE     ,A ,Q,865.00,895.40,864.70,889.10,889.10,859.00,5485,131733,116651853.00,
540724,DIAMONDYD   ,A ,Q,758.90,758.90,660.00,663.70,661.60,680.50,141,835,558851.00,
540725,SISL        ,B ,Q,201.90,210.00,200.20,208.35,204.85,202.05,244,3967,819311.00,
540726,TTFL        ,B ,Q,24.50,25.40,23.65,24.20,24.95,24.50,31,2037,49489.00,
540728,SAYAJIIND   ,X ,Q,150.00,150.00,147.00,150.00,150.00,152.00,6,1717,256950.00,
540730,MEHAI       ,T ,Q,58.20,58.20,58.20,58.20,58.20,57.10,57,7911,460420.00,
540735,IRIS        ,M ,Q,37.50,37.50,37.50,37.50,37.50,37.00,1,8000,300000.00,
540737,SGRL        ,B ,Q,183.00,190.15,170.00,178.40,180.00,182.00,99,5614,999660.00,
540738,STL         ,M ,Q,40.00,42.00,40.00,42.00,42.00,40.00,3,9000,369000.00,
540743,GODREJAGRO  ,A ,Q,503.00,508.95,490.20,492.60,492.60,501.15,3016,43608,21798110.00,
540744,MESCON      ,Z ,Q,9.42,9.42,9.42,9.42,9.42,9.61,12,7138,67239.00,
540749,MASFIN      ,A ,Q,910.35,914.60,879.00,885.10,881.55,894.25,135,639,572616.00,
540750,IEX         ,A ,Q,257.00,282.35,257.00,273.30,273.30,256.70,7572,448429,122854221.00,
540755,GICRE       ,A ,Q,138.00,138.70,134.55,134.80,134.80,137.80,3271,30638,4151674.00,
540757,SCPL        ,M ,Q,165.00,165.00,163.05,163.05,163.05,165.50,3,3200,526440.00,
540762,TIINDIA     ,A ,Q,928.00,954.10,894.55,908.80,908.80,906.05,1421,15580,14404570.00,
540767,NAM-INDIA   ,A ,Q,333.85,333.85,325.00,327.45,327.45,331.25,1452,63206,20805461.00,
540768,MAHLOG      ,A ,Q,512.00,512.00,486.75,488.90,488.90,508.85,639,6807,3384340.00,
540769,NIACL       ,A ,Q,135.00,135.70,130.70,131.40,131.40,134.40,834,26932,3584860.00,
540774,IFGLEXPOR   ,B ,Q,247.70,247.70,240.90,242.05,241.40,245.10,120,3440,840465.00,
540775,KHADIM      ,B ,Q,143.00,148.15,137.00,144.45,144.45,142.00,2761,80237,11429599.00,
540776,5PAISA      ,B ,Q,274.40,278.05,266.00,269.40,269.95,272.30,253,4894,1325267.00,
540777,HDFCLIFE    ,A ,Q,690.45,710.00,688.10,704.45,704.45,684.05,5191,196314,138083845.00,
540786,SHARIKA     ,M ,Q,24.80,31.50,24.80,31.35,31.35,27.55,4,36000,975600.00,
540787,ICICIB22    ,B ,Q,36.90,37.00,36.31,36.63,36.63,36.79,779,143217,5268601.00,
540789,DNAMEDIA    ,B ,Q,0.76,0.76,0.69,0.74,0.70,0.74,29,30452,21742.00,
540795,DYNAMIC     ,B ,Q,29.30,30.85,28.60,30.25,29.70,30.25,92,22322,671697.00,
540796,RATNABHUMI  ,M ,Q,48.50,48.50,48.50,48.50,48.50,44.10,1,2000,97000.00,
540797,SHALBY      ,B ,Q,111.10,112.00,108.75,109.55,109.00,111.35,124,4860,536592.00,
540798,FSC         ,A ,Q,99.05,99.05,99.05,99.05,99.05,94.35,105,13749,1361838.00,
540811,DML         ,M ,Q,6.80,6.80,6.80,6.80,6.80,6.85,1,10000,68000.00,
540821,SADHNA      ,X ,Q,10.93,10.93,9.90,9.90,9.90,10.41,4,20910,228340.00,
540823,VITESSE     ,XT,Q,79.10,79.20,79.10,79.20,79.20,79.50,2,100,7914.00,
540824,ASTRON      ,B ,Q,44.30,45.90,43.65,43.70,43.75,43.70,197,10889,485725.00,
540829,CHANDRIMA   ,XT,Q,4.90,5.05,4.87,4.87,4.87,4.96,44,3759,18496.00,
540850,JFL         ,MT,Q,5.70,6.25,5.70,6.25,6.25,6.00,2,4000,23900.00,
540861,IPRU3018    ,B ,Q,11.09,11.35,11.09,11.24,11.24,11.20,24,60459,679168.00,
540879,APOLLO      ,B ,Q,119.00,123.45,118.10,119.55,119.55,117.90,897,47117,5680482.00,
540900,NEWGEN      ,A ,Q,288.50,290.60,285.60,287.55,287.00,286.25,480,10953,3152231.00,
540901,PRAXIS      ,T ,Q,52.20,52.50,50.40,52.50,52.50,50.00,16,357,18269.00,
540902,AMBER       ,A ,Q,2770.00,3000.00,2714.40,2907.00,2907.00,2738.40,5200,34856,101633753.00,
540935,GALAXYSURF  ,A ,Q,2322.00,2367.15,2208.00,2237.50,2230.40,2268.55,922,4289,9836151.00,
540936,GGL         ,T ,Q,37.15,38.90,37.05,38.90,38.90,37.05,180,2156,82699.00,
540937,MEDICO      ,M ,Q,90.00,90.00,90.00,90.00,90.00,88.20,1,1200,108000.00,
540954,IWP         ,X ,Q,37.80,37.90,33.25,34.20,34.20,36.10,245,44970,1592413.00,
540955,TDSL        ,B ,Q,27.45,27.45,25.55,26.20,26.20,26.65,21,3885,102809.00,
540956,BHATIA      ,B ,Q,66.75,66.75,66.75,66.75,66.75,66.75,1,86,5740.00,
540961,SHIVAMILLS  ,T ,Q,35.70,35.70,35.70,35.70,35.70,34.00,1,8,285.00,
540975,ASTERDM     ,A ,Q,159.75,159.90,153.75,155.10,154.95,157.75,140,4668,733480.00,
540980,YSL         ,XT,Q,10945.00,11580.00,10945.00,11580.00,11580.00,11230.00,3,8,92005.00,
540981,KTKIND4RG   ,B ,Q,14.87,15.40,14.87,15.07,15.10,14.90,5,7683,115682.00,
541005,KANCOTEA    ,X ,Q,49.00,49.80,46.00,49.80,49.80,47.45,40,1493,72266.00,
541019,HGINFRA     ,A ,Q,283.00,304.40,283.00,290.00,290.00,285.25,2227,47127,13852783.00,
541071,AXISCBGPG   ,B ,Q,10.85,10.85,10.85,10.85,10.85,10.20,1,170,1844.00,
541083,INFLAME     ,M ,Q,152.80,152.80,152.80,152.80,152.80,145.55,6,7000,1069600.00,
541084,DACE2RG     ,B ,Q,11.89,11.89,11.89,11.89,11.89,10.81,2,8516,101255.00,
541092,ABSLRIF6RG  ,B ,Q,8.03,8.30,8.03,8.04,8.04,8.01,10,4171,34075.00,
541096,BPLPHARMA   ,XT,Q,397.50,400.00,375.00,393.85,391.30,390.00,96,5004,1978865.00,
541097,LIQUIDETF   ,F ,Q,999.99,999.99,999.99,999.99,999.99,1000.00,3,2220,2219977.00,
541143,BDL         ,A ,Q,341.10,350.15,340.00,343.25,343.50,341.50,1514,61292,21191487.00,
541151,RIDINGS     ,M ,Q,14.10,14.10,14.05,14.05,14.05,15.60,6,416000,5862000.00,
541153,BANDHANBNK  ,A ,Q,333.00,333.00,323.55,328.15,328.15,330.50,5548,341242,111740176.00,
541154,HAL         ,A ,Q,1041.50,1043.95,1010.00,1014.85,1014.85,1033.70,2148,31981,32715937.00,
541161,KARDA       ,B ,Q,104.60,105.00,103.85,104.90,104.90,104.50,90,4658,487313.00,
541163,SANDHAR     ,B ,Q,239.85,244.25,239.05,239.40,239.65,240.90,201,2773,670551.00,
541167,YASHO       ,B ,Q,224.95,233.85,218.00,224.35,224.00,224.65,104,10580,2363541.00,
541178,BENARA      ,M ,Q,12.10,12.50,11.60,11.60,11.60,12.38,6,12000,144820.00,
541179,ISEC        ,A ,Q,417.00,417.00,406.95,408.30,407.80,412.70,2093,41598,17056617.00,
541195,MIDHANI     ,A ,Q,196.45,196.45,187.50,187.90,188.00,193.75,1553,96543,18411064.00,
541206,OBCL        ,M ,Q,24.00,28.00,24.00,27.00,27.00,25.00,8,38000,957200.00,
541233,LEMONTREE   ,A ,Q,43.60,43.60,42.10,42.30,42.30,43.20,1097,157175,6711086.00,
541256,IPRU3081    ,F ,Q,11.21,11.21,11.21,11.21,11.21,11.85,1,500,5605.00,
541269,CHEMFABALKA ,B ,Q,134.95,135.40,134.00,134.70,134.70,134.90,46,734,99158.00,
541299,DLCL        ,M ,Q,13.40,13.40,13.20,13.20,13.20,13.20,2,8000,106400.00,
541301,ORIENTELEC  ,A ,Q,291.00,291.00,276.60,283.95,283.95,279.10,526,16585,4648741.00,
541302,DHRUV       ,M ,Q,29.00,29.00,28.50,29.00,29.00,27.80,4,10000,287100.00,
541303,AKSHAR      ,M ,Q,12.02,12.02,12.02,12.02,12.02,11.97,1,3000,36060.00,
541309,IPRU3095    ,B ,Q,11.56,11.99,11.56,11.71,11.72,11.52,24,20100,236347.00,
541313,ICICI500    ,B ,Q,203.50,204.99,202.84,203.97,204.00,202.80,18,138,28175.00,
541336,INDOSTAR    ,A ,Q,334.95,334.95,321.20,322.90,323.10,327.85,199,2114,690424.00,
541347,PARVATI     ,X ,Q,2.94,2.97,2.90,2.93,2.97,2.83,61,41272,121910.00,
541352,MEGASTAR    ,M ,Q,27.00,27.00,27.00,27.00,27.00,27.80,3,6000,162000.00,
541353,INNOVATORS  ,M ,Q,45.00,45.00,45.00,45.00,45.00,45.90,3,4800,216000.00,
541400,ZIMLAB      ,X ,Q,83.50,88.15,82.30,85.40,86.40,86.25,51,1056,90555.00,
541401,ARIHANTINS  ,MT,Q,2.15,2.15,2.15,2.15,2.15,2.05,1,4000,8600.00,
541402,AFFORDABLE  ,M ,Q,86.45,86.45,86.45,86.45,86.45,88.20,16,27200,2351440.00,
541403,DOLLAR      ,A ,Q,262.60,262.60,254.10,255.05,255.20,260.60,485,13054,3369215.00,
541444,PALMJEWELS  ,B ,Q,40.35,40.35,39.00,39.70,39.00,40.40,2,2,79.00,
541445,WAA         ,M ,Q,57.90,59.90,56.50,59.90,59.90,57.05,6,7200,413760.00,
541450,ADANIGREEN  ,A ,Q,1063.00,1114.60,1031.10,1085.35,1085.35,1061.55,3954,79067,84597165.00,
541503,UNICK       ,XT,Q,26.50,26.50,26.50,26.50,26.50,26.50,2,100,2650.00,
541540,SOLARA      ,A ,Q,1528.95,1530.00,1497.10,1506.95,1506.95,1513.80,833,8974,13537807.00,
541546,GAYAHWS     ,T ,Q,0.57,0.59,0.57,0.59,0.59,0.57,10,3357,1930.00,
541556,RITES       ,A ,Q,258.75,259.25,254.00,254.80,255.15,258.30,2024,35126,8980756.00,
541557,FINEORG     ,A ,Q,2405.00,2408.60,2350.00,2358.35,2350.90,2370.10,509,1836,4371182.00,
541578,VARROC      ,A ,Q,469.45,499.95,447.80,454.95,454.95,464.35,533,10095,4655598.00,
541601,RAJNISH     ,M ,Q,11.85,12.02,11.85,12.02,12.02,11.45,2,2400,28644.00,
541627,HITECHWIND  ,XT,Q,11.10,11.10,10.70,10.81,11.07,10.58,12,1117,12374.00,
541678,TVF1G       ,B ,Q,10.66,11.48,10.66,11.48,11.48,11.49,2,505,5387.00,
541700,TCNSBRANDS  ,A ,Q,419.85,419.85,410.00,412.75,412.95,418.95,244,3124,1289373.00,
541701,SUPERSHAKT  ,M ,Q,295.00,295.00,295.00,295.00,295.00,289.00,1,1800,531000.00,
541703,GFIL        ,M ,Q,16.10,16.10,16.10,16.10,16.10,16.55,1,1600,25760.00,
541729,HDFCAMC     ,A ,Q,3087.05,3107.15,2992.50,3010.50,3010.50,3087.05,3647,20669,63121521.00,
541735,VIVANTA     ,X ,Q,17.35,17.35,17.35,17.35,17.35,17.05,4,298,5170.00,
541741,TINNATFL    ,X ,Q,14.15,15.62,14.15,15.62,15.62,14.88,10,427,6668.00,
541744,TVF2G       ,B ,Q,10.51,10.95,10.51,10.95,10.95,10.41,3,3990,43250.00,
541770,CREDITACC   ,A ,Q,752.00,752.00,725.00,729.90,729.90,738.75,573,91039,67350601.00,
541771,AMINTAN     ,X ,Q,0.82,0.91,0.80,0.90,0.90,0.83,56,42771,38294.00,
541778,DEEP        ,M ,Q,66.00,78.00,65.50,69.00,69.00,76.50,11,79500,5292375.00,
541809,ICICINXT50  ,B ,Q,35.00,35.00,34.55,34.57,34.57,34.94,37,1386,48196.00,
541865,ASRL        ,B ,Q,75.60,82.70,74.80,75.25,74.80,75.60,131,42698,3379403.00,
541890,SPACEINCUBA ,XT,Q,0.81,0.81,0.81,0.81,0.81,0.78,17,20695,16762.00,
541946,ICICILIQ    ,F ,Q,1000.00,1000.01,1000.00,1000.00,1000.00,1000.00,26,5662,5662001.00,
541956,IRCON       ,A ,Q,87.00,95.65,85.55,92.85,92.85,86.25,6237,945798,87475008.00,
541972,SETFSN50    ,B ,Q,405.00,405.00,397.01,400.05,405.00,401.09,17,561,224273.00,
541974,MANORAMA    ,M ,Q,692.05,702.00,679.95,680.55,680.00,712.00,24,4500,3106635.00,
541983,INNOVATIVE  ,M ,Q,7.81,8.50,7.69,8.17,7.90,8.39,20,20000,161850.00,
541988,AAVAS       ,A ,Q,2080.00,2320.00,2073.30,2263.80,2263.80,2068.90,3476,24093,54534848.00,
541999,GENERAAGRI  ,X ,Q,2.27,2.52,2.27,2.52,2.52,2.52,7,1382,3247.00,
542002,DCL         ,M ,Q,12.15,12.15,12.15,12.15,12.15,11.75,1,3000,36450.00,
542011,GRSE        ,A ,Q,204.70,205.40,191.00,194.85,194.85,203.20,1938,89906,17813745.00,
542012,AAL         ,M ,Q,69.25,69.25,69.10,69.10,69.10,70.70,3,6000,415000.00,
542013,DOLFIN      ,M ,Q,40.00,41.00,40.00,41.00,41.00,40.90,2,4000,162000.00,
542019,SHUBHAM     ,M ,Q,60.70,60.70,60.70,60.70,60.70,63.85,2,51000,3095700.00,
542020,AKI         ,M ,Q,20.85,20.95,20.85,20.95,20.95,20.05,3,100000,2088500.00,
542057,BCPL        ,B ,Q,97.00,97.00,93.40,94.25,93.50,94.85,79,18306,1729310.00,
542066,ATGL        ,A ,Q,386.00,386.00,380.65,382.95,382.95,382.65,2449,76898,29439670.00,
542123,PHOSPHATE   ,XT,Q,66.10,66.10,66.10,66.10,66.10,66.10,2,3,198.00,
542131,MAN50ETF    ,B ,Q,154.95,157.70,151.10,153.84,153.00,154.04,158,11498,1783420.00,
542141,TECHNOE     ,A ,Q,275.25,277.85,273.05,274.05,274.80,275.85,67,1787,490624.00,
542206,NIVAKA      ,X ,Q,8.50,8.50,8.50,8.50,8.50,8.50,1,1,8.00,
542216,DALBHARAT   ,A ,Q,1340.00,1352.95,1306.90,1348.30,1348.30,1330.90,939,12005,16045496.00,
542230,ABSLNN50ET  ,B ,Q,336.00,340.00,331.00,332.50,332.00,340.00,12,15,5016.00,
542231,NILASPACES  ,T ,Q,1.76,1.85,1.72,1.75,1.80,1.81,78,146527,258042.00,
542232,SRD         ,M ,Q,38.15,38.15,38.15,38.15,38.15,37.20,1,4000,152600.00,
542233,TREJHARA    ,B ,Q,29.90,31.25,29.75,31.10,31.25,29.80,68,3404,104215.00,
542247,AXISCCGPG   ,B ,Q,11.06,12.49,11.06,12.05,12.05,12.12,7,246,2980.00,
542248,DECCAN      ,M ,Q,24.80,24.80,24.70,24.70,24.70,24.25,5,8400,207960.00,
542285,AXITA       ,M ,Q,45.20,46.50,43.30,46.00,46.00,43.70,11,44000,1987000.00,
542333,RPSGVENT    ,A ,Q,342.85,350.00,332.05,337.30,342.40,342.10,579,12912,4423725.00,
542337,SPENCER     ,A ,Q,79.30,80.35,77.70,78.05,78.05,79.10,465,34848,2754652.00,
542351,GLOSTERLTD  ,X ,Q,501.00,501.00,490.05,497.00,491.00,494.25,60,3557,1767865.00,
542367,XELPMOC     ,B ,Q,310.00,311.65,282.05,289.30,287.00,296.85,1722,23116,6817969.00,
542383,RITCO       ,M ,Q,18.55,18.85,18.25,18.25,18.25,18.30,3,4800,89040.00,
542399,CHALET      ,A ,Q,178.00,179.80,172.15,174.50,174.90,178.50,1145,43060,7600247.00,
542460,ANUP        ,B ,Q,628.00,640.10,624.40,630.90,628.00,628.00,136,1025,648387.00,
542484,ARVINDFASN  ,A ,Q,143.90,147.20,141.20,142.20,142.40,141.95,1438,58392,8404039.00,
542579,AGOL        ,M ,Q,51.05,51.05,51.05,51.05,51.05,52.70,10,56000,2858800.00,
